Otu9,Otu11,Otu34,Otu36,Otu39,Otu66,Otu72,Otu74,Otu91,Otu100,Otu134,Otu135,Otu139,Otu145,Otu149,Otu156,Otu188,Otu245,Otu246,Otu256,Otu257,Otu282,Otu292,Otu314,Otu316,Otu318,Otu354,Otu364,Otu370,Otu425,Otu436,Otu443,Otu468,Otu501,Otu513,Otu540,Otu596,Otu603,Otu702,Otu1029,class
0.00304,0,0,0,0,0.086626,0,0.778116,0,0,0,0.00304,0,0,0,0.018237,0.048632,0.00152,0,0,0.018237,0,0,0,0,0,0,0,0.00152,0.006079,0.033435,0,0,0,0,0,0,0.00152,0,0,Germany
0.076063,0,0,0.004474,0.035794,0,0.055928,0,0.055928,0,0.022371,0,0.020134,0,0,0.400447,0.013423,0.026846,0,0.004474,0.158837,0.026846,0,0.002237,0,0,0,0,0.085011,0,0,0,0,0,0.011186,0,0,0,0,0,Germany
0.008779,0,0.061453,0.008779,0.025539,0.036712,0.031125,0.006385,0.076616,0,0.063049,0,0.119713,0.114924,0,0.007183,0.098962,0,0,0.031125,0.031923,0.082203,0.000798,0.004789,0,0,0,0.001596,0.011173,0.060654,0,0.019154,0.044693,0.017558,0,0,0.002394,0,0.032721,0,Germany
0.005263,0,0,0,0.029474,0.303158,0.009474,0.003158,0.027368,0,0.035789,0,0.007368,0.194737,0,0.004211,0.001053,0,0,0.004211,0,0.031579,0,0.147368,0,0,0.117895,0.001053,0.043158,0.024211,0,0,0.005263,0.004211,0,0,0,0,0,0,Germany
0,0,0,0,0,0.045872,0,0.330275,0,0,0,0,0,0,0.504587,0.055046,0,0,0,0,0.027523,0,0,0,0,0,0.018349,0,0,0,0,0,0,0,0,0,0,0.009174,0.009174,0,Germany
0.008197,0,0,0,0.001639,0.032787,0.016393,0,0,0,0.068852,0,0.019672,0.001639,0,0.004918,0.091803,0.02623,0.009836,0.003279,0,0.032787,0.039344,0,0.016393,0.004918,0.178689,0.016393,0.021311,0,0.154098,0,0.003279,0,0.022951,0.211475,0.003279,0,0.009836,0,Germany
0,0.039563,0.057299,0,0.002046,0.007503,0.281037,0,0.015689,0,0.017053,0.000682,0,0.017053,0.044338,0.067531,0.031378,0.007503,0.001364,0.008868,0.026603,0,0.006139,0.118008,0.010914,0.002046,0.016371,0.000682,0.012278,0.068895,0,0,0.038199,0.032742,0.006139,0.006821,0.006821,0.034789,0.013643,0,Germany
0.004994,0.534665,0.018214,0,0,0.025558,0,0.000294,0.002056,0,0.094888,0.000294,0,0.013807,0.000588,0.019976,0.02262,0.001763,0.008813,0.014101,0.037309,0.083137,0.000294,0.021152,0,0,0.003819,0,0.043478,0.007638,0.001763,0,0.000588,0.011751,0.004994,0.004113,0.002056,0.008226,0.007051,0,Germany
0.005966,0,0,0.002652,0,0.170699,0,0.006629,0,0,0.450779,0.000663,0,0.006629,0.126947,0.075572,0.046072,0,0,0.003315,0.004972,0.007292,0.001989,0.001657,0,0.001657,0.010938,0.006629,0.000994,0.011601,0.024528,0,0.019887,0,0.008618,0,0,0,0.002983,0.000331,Germany
0.018841,0.053623,0,0,0.00942,0,0.049275,0.021739,0,0,0.171014,0.000725,0.001449,0.188406,0.052899,0.115942,0.052899,0,0.01087,0.002174,0.026087,0.065942,0.003623,0.013043,0.000725,0.00942,0.001449,0.001449,0.080435,0.000725,0,0,0.013768,0.013768,0,0.015217,0,0.002174,0.002899,0,Germany
0.641379,0,0,0,0,0.013793,0,0,0,0,0,0,0,0.089655,0.013793,0,0.110345,0,0,0,0,0,0,0,0,0,0.117241,0,0,0,0,0,0,0,0,0,0,0.013793,0,0,Germany
0,0,0,0,0.004785,0.001196,0,0,0.032297,0.032297,0,0.011962,0.028708,0.241627,0,0,0,0,0,0.135167,0,0.496411,0.004785,0,0,0,0,0,0,0,0,0.010766,0,0,0,0,0,0,0,0,Germany
0.488095,0,0,0.02381,0,0.011905,0,0.011905,0,0,0,0,0,0,0,0,0,0.011905,0,0,0,0,0,0,0,0,0.452381,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0,0.004305,0,0.000205,0,0.00328,0.00082,0,0.040795,0,0.407749,0,0,0.089381,0.084461,0.041615,0.114596,0.00615,0,0.041615,0.093276,0.01435,0,0,0,0,0.000205,0,0.0082,0,0,0,0.02132,0.00492,0.012505,0.002255,0.00041,0,0.007585,0,Germany
0,0,0,0,0,0.095477,0,0.829146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01206,0.042211,0,0,0,0,0.001005,0,0,0.020101,0,0,0,0,0,Germany
0,0.004603,0,0,0.001151,0.025316,0,0,0.005754,0.020713,0.10702,0,0.029919,0.573072,0.018412,0,0,0,0,0.008055,0,0.011507,0.005754,0.021864,0,0,0,0.059839,0,0,0.093211,0.003452,0,0,0,0,0,0.010357,0,0,Germany
0.005941,0,0,0,0.009901,0,0,0,0.033663,0,0.019802,0.017822,0.108911,0.023762,0,0.126733,0.00198,0.019802,0.011881,0.017822,0.322772,0.007921,0.025743,0,0,0,0.049505,0.025743,0.059406,0.00198,0.023762,0.041584,0.00198,0.00396,0.023762,0,0.007921,0,0.005941,0,Germany
0.349345,0,0.008734,0.248908,0.030568,0,0,0,0.004367,0.139738,0.004367,0.004367,0.008734,0,0,0.039301,0.008734,0.004367,0,0.017467,0,0,0,0.004367,0,0,0,0.0131,0,0,0.078603,0.034934,0,0,0,0,0,0,0,0,Germany
0.014334,0,0,0.003373,0,0,0,0.503373,0,0,0.001686,0,0,0.042159,0,0.243676,0.00253,0.005059,0.012648,0.000843,0.009275,0.00253,0.010118,0.026138,0,0,0.049747,0,0.023609,0.014334,0.021079,0,0.00253,0,0,0.00253,0,0.008432,0,0,Germany
0,0.613325,0.003985,0.000159,0.001116,0.027255,0,0.005419,0.020083,0.000638,0.019286,0,0.003507,0,0,0.05738,0.029487,0.005419,0,0.029806,0.028849,0.124004,0,0.001116,0,0.007013,0.002391,0,0.008766,0.003985,0,0,0,0.002391,0,0,0,0,0.004622,0,Germany
0.110764,0,0,0.078003,0.00312,0.043682,0,0,0,0.00624,0.201248,0.017161,0,0,0,0.198128,0.045242,0,0.00312,0.023401,0.042122,0.00936,0.00936,0.053042,0,0,0.00624,0,0.01092,0.017161,0,0,0,0.065523,0,0.035881,0,0,0.020281,0,Germany
0.047619,0,0,0.255411,0,0,0.004329,0,0,0.060606,0.151515,0,0.004329,0.017316,0.017316,0.069264,0,0,0,0,0,0,0,0,0.04329,0,0.12987,0.190476,0,0,0,0,0.008658,0,0,0,0,0,0,0,Germany
0.002939,0,0.004409,0.009552,0.00147,0,0,0.152829,0,0.000735,0.315209,0,0,0,0.083027,0.058046,0.051433,0.005878,0,0.007348,0.010287,0.026451,0,0,0.088905,0.002204,0.099192,0.003674,0.031594,0,0,0,0.007348,0.012491,0.010287,0,0,0.009552,0.005143,0,Germany
0.007764,0,0,0.004658,0.004658,0.001553,0,0.195652,0.023292,0,0.003106,0,0,0.212733,0.029503,0.074534,0.032609,0.013975,0,0.001553,0.046584,0.006211,0.004658,0.145963,0.009317,0,0.01087,0,0,0.03882,0.086957,0,0.001553,0.006211,0.026398,0.01087,0,0,0,0,Germany
0.015228,0,0,0.008249,0.122462,0,0,0.006345,0.071066,0.003807,0.343274,0,0,0,0.009518,0.187183,0.003807,0.017766,0,0.001269,0.034898,0,0.075508,0,0.007614,0,0.01269,0.024112,0.031726,0,0,0,0.003173,0.002538,0,0.014594,0,0,0,0.003173,Germany
0.000947,0,0,0.000947,0.000947,0.00379,0.00379,0.980104,0.004263,0,0,0,0,0,0.004263,0,0,0,0,0,0,0,0,0.000947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0.372093,0,0,0,0.007752,0.023256,0.007752,0.015504,0,0,0.062016,0,0.372093,0.007752,0.007752,0.023256,0,0,0,0.023256,0,0,0,0.031008,0,0,0,0,0,0,0,0,0.023256,0,0,0,0,0,0.023256,0,Germany
0,0.285275,0.002115,0,0.005575,0.000192,0.007689,0.004806,0.000961,0,0.235486,0,0,0.025375,0.00346,0.174356,0.067859,0.062092,0,0.004229,0.036909,0.0198,0.00173,0.013841,0,0.000577,0.000961,0.001153,0.004421,0.011918,0,0,0.006344,0.00519,0.012111,0.002499,0,0.000961,0.002115,0,Germany
0.059299,0,0,0,0.048518,0,0,0.010782,0.102426,0.010782,0.09973,0,0,0.175202,0.12938,0.09973,0.067385,0,0,0.018868,0.026954,0,0.002695,0.021563,0.002695,0,0.002695,0.013477,0,0,0.061995,0,0.002695,0,0.037736,0.002695,0,0.002695,0,0,Germany
0.001379,0,0,0,0,0.633732,0.001379,0.00046,0.016544,0.008732,0.051011,0,0.002298,0,0,0.106158,0.012408,0.001379,0,0.011029,0,0.036305,0,0,0,0,0.011949,0.003676,0.000919,0,0.03125,0.007812,0,0,0.057445,0.001838,0,0,0,0.002298,Germany
0.006774,0.001693,0,0.018064,0.005927,0.018064,0.093141,0.552357,0.00508,0,0.001129,0,0.051087,0.028507,0.009032,0.012983,0.011572,0.000282,0,0.001693,0.004798,0.003669,0.000847,0.031894,0.012137,0,0.029071,0,0.000282,0.056732,0.036692,0,0.00254,0,0,0,0.003951,0,0,0,Germany
0,0,0,0.025641,0.025641,0.068376,0.025641,0,0.017094,0.042735,0.307692,0,0,0.004274,0,0,0.019231,0.038462,0,0.027778,0,0,0.010684,0.017094,0.008547,0,0.025641,0.117521,0.014957,0,0.002137,0,0.104701,0,0.049145,0.038462,0,0,0.008547,0,Germany
0,0.083682,0,0.008368,0,0,0,0.117155,0,0.066946,0.07113,0,0,0.066946,0.096234,0.112971,0,0,0,0.075314,0,0,0.054393,0,0,0,0.012552,0.125523,0.046025,0.041841,0,0.020921,0,0,0,0,0,0,0,0,Germany
0.001843,0,0,0.030415,0,0,0.078341,0.042396,0,0.443318,0.015668,0,0,0,0,0,0.008295,0,0,0.052535,0.019355,0,0.180645,0,0,0,0.105069,0,0,0,0,0.013825,0,0.007373,0,0,0,0.000922,0,0,Germany
0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0,0.000916,0,0,0.000916,0.00641,0.020147,0.001374,0.054945,0.000916,0.292125,0.001374,0.461538,0,0.093864,0,0.000458,0,0,0,0.001832,0.001374,0.001374,0,0,0,0.023352,0.008242,0,0,0,0,0.005952,0,0,0,0,0,0.022894,0,Germany
0,0,0,0.47619,0,0.190476,0.190476,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0.011956,0,0,0,0.010248,0.021349,0.006832,0.127242,0,0,0.017079,0,0,0.364646,0.166524,0.038429,0.017079,0.001708,0,0,0.027327,0.002562,0.005978,0,0.006832,0,0.017079,0.011102,0.002562,0.010248,0.026473,0,0.007686,0.035013,0.040137,0.01281,0,0.011102,0,0,Germany
0.25641,0,0,0,0.030303,0.135198,0.128205,0,0.018648,0.002331,0,0.004662,0,0.002331,0,0.041958,0.034965,0.020979,0,0.02331,0.018648,0.100233,0,0,0,0.002331,0.034965,0,0.004662,0.006993,0,0,0.058275,0,0.034965,0,0.032634,0.006993,0,0,Germany
0,0,0,0.054577,0.017606,0.014085,0.025528,0.087148,0.017606,0.002641,0.263204,0,0.001761,0,0,0.298415,0.068662,0,0,0.004401,0.00088,0.027289,0.011444,0,0,0,0,0.020246,0.001761,0,0.023768,0.00088,0.001761,0.027289,0.004401,0,0.024648,0,0,0,Germany
0,0.000858,0,0.018026,0.012876,0,0.08412,0.085837,0.000858,0.015451,0.142489,0.00515,0.021459,0,0,0,0.037768,0,0,0,0,0.195708,0,0.075536,0,0,0,0.007725,0.166524,0.066094,0,0.002575,0,0.021459,0,0,0,0,0.03691,0.002575,Germany
0.031739,0,0,0.003298,0.063891,0.004534,0,0.483512,0.038747,0.004534,0.029266,0.008244,0.000412,0.115829,0,0.082852,0.06925,0,0.002061,0,0,0,0,0,0.000824,0,0.000412,0.006183,0.020198,0.002885,0,0,0.02432,0.001237,0,0,0.000412,0,0.005359,0,Germany
0.003943,0.001577,0.002366,0.079653,0.13959,0,0.000789,0,0.25,0.000789,0.016562,0,0,0.335173,0.115931,0.007886,0,0.001577,0.003155,0.005521,0,0,0,0.002366,0,0,0.001577,0,0,0.003155,0,0.003155,0.001577,0,0.022082,0,0,0,0,0.001577,Germany
0,0.382985,0.005807,0.000581,0.018293,0.002904,0,0.086818,0.054878,0.000581,0.028165,0.001452,0,0.12108,0.025842,0.022067,0.017131,0.009582,0.044715,0.006969,0.035424,0.002033,0.010743,0.021487,0,0.002904,0.020325,0.002613,0.010453,0.011034,0,0,0.025261,0,0.006678,0.002323,0.00784,0.002904,0.007549,0.000581,Germany
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0,0,0.001758,0.022274,0.209848,0,0,0.178195,0.03517,0,0,0.000586,0,0.345252,0.011723,0.007034,0.041032,0.008792,0,0.005275,0,0.01993,0.004103,0.059203,0.015826,0,0.002931,0,0.001758,0,0,0,0.01993,0.007034,0,0,0,0,0.001758,0.000586,Germany
0.108949,0.007782,0,0,0.015564,0,0,0,0.027237,0.015564,0.015564,0,0.003891,0,0.175097,0.439689,0.011673,0.011673,0,0.003891,0.035019,0,0,0,0,0,0.066148,0,0,0,0,0,0,0,0,0.062257,0,0,0,0,Germany
0,0,0.00297,0,0.00066,0.20495,0.00363,0,0.00264,0,0.444554,0,0.008251,0,0.00066,0.090099,0.035314,0.00363,0,0.021452,0.025743,0.0033,0.00297,0.008581,0,0,0.034323,0,0.041914,0.019142,0,0,0,0,0.010891,0.013861,0,0.00462,0.015842,0,Germany
0.045534,0,0,0.463222,0.005254,0.246497,0.032837,0.018389,0.004378,0,0.148862,0.000876,0,0.003065,0,0.012259,0,0,0,0,0,0,0.005692,0,0,0,0.011821,0.000438,0,0,0,0,0,0,0,0,0,0,0,0.000876,Germany
0,0,0,0,0,0,0,0,0,0.00627,0.031348,0,0.949843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012539,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0.000984,0,0.133858,0,0,0,0.001969,0.105315,0,0,0.160433,0.035433,0,0,0,0.13189,0.057087,0.01378,0,0.137795,0.070866,0.012795,0.014764,0.015748,0,0,0.008858,0,0.030512,0.038386,0,0.004921,0.000984,0,0.005906,0,0,0,0.017717,0,Germany
0.008453,0,0.068047,0.002536,0,0,0,0,0,0.001691,0.076078,0.000423,0.032122,0.184277,0.059172,0,0.083686,0.016906,0.144125,0.01437,0.043533,0.004227,0.046069,0.056636,0,0,0.019442,0,0.007185,0.02071,0.023246,0,0.079036,0,0,0,0.003804,0,0.004227,0,Germany
0.002123,0.002123,0.077495,0.001062,0,0,0.010616,0,0.018047,0,0.03397,0.002123,0.001062,0.010616,0.022293,0.042463,0.132696,0.026539,0,0.143312,0.067941,0.04034,0.005308,0.18896,0,0,0.028662,0.007431,0.018047,0.084926,0,0,0.009554,0.010616,0.003185,0,0,0,0.008493,0,Germany
0,0,0,0,0.021277,0.085106,0.014184,0,0.021277,0.021277,0.007092,0,0.751773,0,0,0.007092,0,0,0,0,0.070922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0.176471,0,0,0,0,0,0,0,0,0,0,0.529412,0.294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
0.034965,0.034965,0,0.055944,0,0,0,0.020979,0.020979,0,0.013986,0.020979,0,0,0,0,0.370629,0,0,0,0,0,0,0,0,0,0.34965,0,0,0,0,0,0,0,0.027972,0,0,0.006993,0.013986,0.027972,Germany
0.001668,0,0,0,0.040707,0.502169,0.00634,0,0.001668,0.001001,0.091758,0,0,0.003003,0,0.055722,0.060394,0.009009,0,0.006006,0.048048,0.002669,0.004004,0.01001,0,0.001335,0.017351,0.009676,0.001335,0.002669,0,0.002669,0.007007,0.035035,0.012346,0.052052,0,0.010344,0.003003,0.001001,Greece
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greece
0.30887,0,0,0.012672,0.001584,0.004224,0.027983,0.075502,0.000528,0,0.011616,0,0,0.233897,0.006336,0.074446,0.011616,0.038543,0.04699,0.034847,0.004224,0.001056,0,0.003168,0,0.00264,0.003696,0.000528,0.00264,0.006336,0,0.000528,0.06283,0.001056,0.004752,0.003696,0,0.012672,0.000528,0,Greece
0.0127,0,0,0.106303,0.027752,0.124177,0.014581,0.336783,0.070085,0,0.010818,0,0,0,0.035278,0.053151,0,0,0,0.004704,0.064911,0.035748,0,0,0.017404,0.003293,0.009878,0.00047,0.001881,0.006115,0.039981,0,0.001881,0,0,0.009878,0,0.01223,0,0,Greece
0,0,0.021143,0,0,0.141738,0.014096,0.075959,0.001566,0,0.018794,0,0.04072,0.001566,0,0.082224,0.086139,0,0,0.072827,0.069695,0.001566,0.004699,0,0,0,0.219264,0.000783,0,0.039154,0,0,0.022709,0.002349,0.009397,0.010963,0,0.025842,0.036805,0,Greece
0,0.003236,0.009709,0.019417,0.003236,0.006472,0.006472,0.378641,0,0,0,0.006472,0,0.006472,0,0,0.12945,0,0,0,0,0,0,0,0,0.236246,0.042071,0.006472,0,0,0.142395,0,0,0,0.003236,0,0,0,0,0,Greece
0.516129,0,0,0.095484,0.052258,0,0.000645,0.149032,0.056129,0,0.019355,0,0,0.029677,0,0.018065,0.020645,0,0,0.00129,0,0.02129,0,0.001935,0,0,0,0.002581,0,0.00129,0,0,0.00129,0.007097,0.001935,0,0,0.003871,0,0,Greece
0.016069,0,0,0.003708,0,0.014833,0,0,0,0.012361,0.406675,0.001236,0.038319,0,0,0,0,0,0,0.36712,0,0.001236,0,0,0,0,0,0.066749,0,0,0,0.011125,0,0,0.00618,0,0,0,0.054388,0,Greece
0.002273,0,0,0.023485,0,0.606818,0.001136,0.001515,0,0.001515,0.011364,0,0,0.131439,0,0.032955,0.008333,0.001894,0,0.004545,0.02197,0.004924,0.001136,0.037121,0,0,0.003409,0,0.00303,0.015909,0,0,0.054167,0.007197,0.02197,0,0.000758,0.001136,0,0,Greece
0.07767,0,0,0.009709,0,0.038835,0,0.553398,0,0,0.009709,0,0.019417,0.009709,0,0.019417,0,0,0,0,0.009709,0,0,0,0,0,0.116505,0,0,0.058252,0,0,0.058252,0,0.019417,0,0,0,0,0,Greece
0.007277,0,0,0.003119,0,0,0.003119,0,0,0,0.073805,0,0,0,0,0.445946,0.00104,0,0,0,0.096674,0.02183,0,0,0,0,0,0,0.178794,0,0,0.102911,0,0,0.056133,0,0,0.009356,0,0,Greece
0.002027,0,0.041561,0,0.068424,0.057273,0.006082,0.011657,0.087684,0,0.161683,0,0.005068,0.013685,0.014192,0.063355,0.027876,0.036493,0.000507,0.033452,0.046123,0.100862,0.012671,0.061328,0.002534,0,0.041561,0.010644,0.006589,0.041054,0,0,0.005068,0,0.012671,0,0.000507,0.022301,0.005068,0,Greece
0.053279,0,0,0.005464,0,0.004098,0,0,0,0,0.005464,0.001366,0,0.053279,0.307377,0.020492,0.072404,0,0.028689,0.005464,0.030055,0.038251,0.006831,0.114754,0,0,0.027322,0,0,0.021858,0,0,0.118852,0,0,0,0.038251,0.046448,0,0,Greece
0.003881,0.018758,0.006468,0.009056,0.010996,0.023933,0.003881,0.097025,0.001294,0.00194,0.115136,0.000647,0.000647,0.256792,0.04075,0.01423,0.082147,0.01229,0.005175,0.039457,0.057568,0.004528,0.001294,0.084088,0,0,0.00194,0.002587,0.005175,0.029107,0.038163,0,0.016171,0.00194,0.004528,0.00194,0,0,0.006468,0,Greece
0.000754,0.193743,0,0,0.021485,0.265737,0.024877,0.007539,0.04674,0,0.036939,0,0.000377,0,0,0.091971,0.108933,0.009046,0,0.014323,0.052394,0.000377,0.000754,0.042593,0,0,0.0098,0.01847,0.000754,0.006785,0.01847,0,0.003015,0.010177,0.008292,0,0,0,0.005654,0,Greece
0.001558,0,0,0.021807,0.010903,0.036604,0.135514,0,0.005452,0.004673,0,0,0.13785,0,0,0.218069,0,0,0,0.004673,0,0,0,0,0,0.007788,0.042056,0.366044,0,0,0,0.006231,0,0,0,0,0,0,0,0.000779,Greece
0.118457,0,0,0.002204,0.073278,0.070523,0,0.111295,0.15978,0,0.000551,0.001102,0.035262,0.133333,0,0.008264,0.014876,0.012672,0,0,0.017631,0,0,0.001102,0.015427,0.00551,0.033058,0.000551,0,0,0.04022,0,0.112397,0.009917,0,0.020937,0,0.000551,0,0.001102,Greece
0.006248,0.149941,0.013276,0.000781,0.017962,0.000781,0.002343,0.001562,0.0164,0,0.150722,0.00039,0,0.088247,0.005076,0.068333,0.091371,0.005857,0.001171,0.023038,0.04959,0.084733,0.001562,0.014447,0.00039,0,0.043342,0.015619,0.012105,0.0164,0,0,0.029676,0,0.017181,0.017181,0.009762,0.028504,0.016009,0,Greece
0.010033,0,0,0.002601,0,0.549238,0,0,0.008919,0,0.008919,0,0,0.195095,0.014864,0.02081,0.004088,0.00223,0.003716,0.002973,0.032702,0.016722,0,0.039762,0,0,0.001115,0.007061,0.033445,0.025269,0,0,0.020067,0,0,0,0.000372,0,0,0,Greece
0.011535,0.002662,0.213842,0.001775,0.131322,0,0.000887,0.024845,0.076309,0,0.035492,0,0,0,0,0.054126,0.111801,0.011535,0,0.064774,0.017746,0.011535,0.000887,0,0,0,0,0.157054,0,0,0,0.002662,0,0,0.028394,0,0.040816,0,0,0,Greece
0.015081,0,0,0.085847,0.13109,0.00348,0.00116,0,0.040603,0,0.00232,0.00232,0,0.533643,0.00464,0,0.068445,0,0,0,0.00232,0,0.0058,0,0,0,0.074246,0,0,0.00116,0,0,0.017401,0,0,0,0,0.006961,0,0.00348,Greece
0.000714,0.000357,0.003214,0,0,0.159643,0.024643,0.434643,0,0,0.025357,0.000357,0.072857,0.050357,0.001786,0.0275,0.027857,0.017143,0.000357,0.006429,0.025357,0.013214,0.0025,0.078929,0.006786,0,0.008214,0.001429,0.004286,0.000357,0,0,0.000714,0.000714,0.003571,0,0.000714,0,0,0,Greece
0.004723,0.003374,0,0.00135,0.008097,0.002024,0.004723,0.000675,0.020918,0,0.41498,0,0.029015,0,0.000675,0.083671,0.112011,0,0,0.003374,0.061404,0.008772,0.00135,0,0,0,0,0.004723,0.022267,0.005398,0,0,0.034413,0.172065,0,0,0,0,0,0,Greece
0,0,0.002481,0.032258,0,0,0,0.009926,0.007444,0,0.037221,0,0,0.004963,0,0.501241,0.066998,0,0,0.002481,0,0,0,0,0.171216,0,0.143921,0,0,0.014888,0,0,0.002481,0,0,0,0,0,0,0.002481,Greece
0.00184,0.00828,0.034499,0,0.00092,0.00598,0.040018,0.00046,0.00184,0,0.133395,0,0,0.200092,0.076357,0.082797,0.028979,0.052438,0.047838,0.015179,0.017479,0.0092,0.017019,0.067157,0.00092,0,0.00736,0.00506,0.00184,0.015639,0.016099,0,0.057038,0.020239,0.00736,0.017479,0.00046,0.00184,0.00552,0.00138,Greece
0.005862,0,0,0.007327,0,0.001758,0.000586,0,0,0.001172,0.000293,0.000293,0,0.910023,0,0.000586,0.000586,0.001172,0.002345,0,0,0.000293,0.006448,0.015826,0.004103,0.000586,0.00762,0,0.017292,0.000586,0,0,0.006155,0,0.004689,0,0.002052,0.002052,0,0.000293,Greece
0.000489,0,0,0.001466,0.019062,0.014174,0.018328,0.85044,0.01784,0,0.031525,0.002933,0.030303,0,0,0.000489,0.000244,0.006109,0,0.002444,0,0.002199,0,0,0,0,0.001955,0,0,0,0,0,0,0,0,0,0,0,0,0,Greece
0.009662,0,0,0.096618,0,0,0.014493,0.004831,0,0,0.014493,0,0.777778,0,0,0,0,0,0,0.014493,0,0,0,0,0,0,0,0,0.019324,0,0,0.048309,0,0,0,0,0,0,0,0,Greece
0.293478,0,0,0.195652,0,0,0.003623,0,0,0,0.153986,0.007246,0.001812,0,0,0,0,0,0,0,0,0,0.01087,0,0.081522,0,0.083333,0,0,0,0.11413,0.043478,0.001812,0.009058,0,0,0,0,0,0,Greece
0,0,0.012708,0.003933,0.000303,0.362179,0.003631,0.273525,0.061725,0.000303,0.002118,0,0,0.032073,0,0.089864,0.000605,0,0.112557,0.00121,0.024508,0,0,0,0,0,0.007867,0.000605,0.000303,0,0,0,0,0,0.005446,0,0.002723,0.000605,0.00121,0,Greece
0,0.052083,0,0,0,0,0.03125,0,0,0,0,0.84375,0,0.03125,0,0,0.020833,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greece
0.01594,0.001063,0,0.001063,0.005313,0.019129,0.211477,0.132837,0.001063,0.001063,0.01169,0.002125,0,0.001063,0.02763,0,0.156217,0.01169,0.038257,0,0,0.01169,0.005313,0.180659,0,0,0.021254,0.001063,0,0.037194,0,0,0.070138,0,0.024442,0.007439,0.003188,0,0,0,Greece
0.001745,0.369235,0,0,0.015707,0.049115,0.008227,0,0.02892,0,0.166293,0.005485,0,0.150586,0.00349,0.024682,0.080778,0.01471,0,0.006731,0.000249,0.000499,0.004488,0.011468,0.005984,0,0.000499,0.02169,0.002244,0.000748,0,0,0.017701,0.000997,0.00349,0.001745,0,0.000997,0.000249,0.001247,Greece
0.002354,0.000589,0,0.034138,0,0.001766,0.000589,0.907593,0,0,0,0,0.042966,0.000589,0,0,0,0,0,0,0,0,0,0,0,0,0.009417,0,0,0,0,0,0,0,0,0,0,0,0,0,Greece
0.008475,0.101695,0,0,0,0.20339,0,0.008475,0.076271,0,0.016949,0.050847,0.016949,0.016949,0,0,0.050847,0.008475,0.008475,0,0.101695,0,0.016949,0.050847,0,0,0.135593,0,0,0.025424,0,0,0,0.008475,0,0.067797,0,0,0.025424,0,Greece
0.004322,0.000309,0,0,0,0,0.991664,0,0.001235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617,0,0,0,0,0,0,0,0,0.000309,0,0.000309,0.001235,0,0,0,0,Greece
0,0.005025,0,0,0,0,0,0,0.005025,0.002513,0.723618,0.030151,0,0,0,0,0,0,0,0.022613,0.060302,0,0,0,0,0,0,0,0.110553,0,0,0,0,0.040201,0,0,0,0,0,0,Greece
0,0.160784,0,0,0,0.007843,0.32549,0,0,0,0.239216,0,0.011765,0,0,0.070588,0,0,0,0.066667,0.031373,0.035294,0.043137,0,0,0,0,0,0,0.003922,0.003922,0,0,0,0,0,0,0,0,0,Greece
0,0.000723,0.169559,0.000723,0.079537,0.001808,0.004338,0.002892,0.043745,0,0.157628,0,0.001085,0.087491,0.061822,0.005423,0.02603,0,0.150036,0,0.033261,0.003977,0.0047,0.027477,0.000362,0.001446,0.050615,0.005061,0.010123,0.039769,0,0,0.009038,0,0.009761,0,0.000723,0.003977,0.006869,0,Greece
0.008299,0.002075,0.018672,0.03527,0,0,0.116183,0,0,0,0.105809,0.004149,0.002075,0.383817,0.002075,0,0,0,0.045643,0,0,0,0,0,0,0,0.026971,0,0,0.072614,0,0.008299,0.16805,0,0,0,0,0,0,0,Greece
0,0.000585,0.001756,0,0.004684,0,0.09719,0,0.012881,0,0.056792,0,0.000585,0.14637,0.222482,0.067916,0,0,0,0.0363,0.007611,0.004098,0.001756,0.135246,0,0,0.026347,0,0.001171,0.001756,0.001171,0,0.151639,0,0.013466,0,0,0,0.007611,0.000585,Greece
